model,order,level,success_rate,time_avg,time_var,steps,mean_f1_agent_0,mean_similarity_agent_0,mean_redundancy_agent_0,std_f1_agent_0,std_similarity_agent_0,std_redundancy_agent_0,mean_f1_agent_1,mean_similarity_agent_1,mean_redundancy_agent_1,std_f1_agent_1,std_similarity_agent_1,std_redundancy_agent_1,initiate_collaboration,respond_collaboration,overall_collaboration
Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,boiled_mushroom,1,0.3,0.0,0.0,120,0.3559147685525350,0.34000000000000000,0.4,0.4523154772379900,0.4476605857119880,0.4898979485566360,0.6774283342490460,0.8,0.6633333333333330,0.22126286868613100,0.24494897427831800,0.3055777769697560,0.3777267508610790,0.2158438576349020,0.2967853042479910
Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,mashed_carrot_and_chickpea_patty,5,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.13296103493323300,0.07857142857142860,0.86,0.0253048968058441,0.02142857142857140,0.2835489375751570,0.13672217353198900,0.025416301489921100,0.08106923751095530
Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,boiled_egg,1,0.5,0.0,0.0,19,0.5,0.5,0.5,0.5,0.5,0.5,0.6381449181377620,0.75,0.7315151515151520,0.12924757318849300,0.25,0.29846315872586500,0.44715447154471500,0.3008130081300810,0.3739837398373980
Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,boiled_potato_slices,2,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.2841485236171490,0.22000000000000000,0.6352380952380950,0.07101046412103990,0.06,0.37252706912862100,0.13649025069637900,0.035283194057567300,0.08588672237697310
Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,boiled_corn_slices,2,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.3147726949566850,0.2,0.9333333333333330,0.022645066337059300,0.0,0.20000000000000000,0.07078039927404720,0.03539019963702360,0.05308529945553540
Qwen_Qwen3-8B_Qwen_Qwen3-32B,boiled_green_bean_slices,2,1.0,0.0,0.0,88,0.9809474734607450,1.0,0.9669642857142860,0.05799416415325770,0.0,0.1001075633241260,0.5758523576009960,1.0,0.44279680837076500,0.24171830413314300,0.0,0.28393245591841000,0.12473572938689200,0.23678646934460900,0.18076109936575100
Qwen_Qwen3-8B_Qwen_Qwen3-32B,boiled_potato_slices,2,0.8,0.0,0.0,120,0.8047741536520630,0.8400000000000000,0.7807142857142860,0.32682089017001900,0.3261901286060020,0.3377076081041540,0.5672561333642500,1.0,0.44315101656354800,0.2697914817403670,0.0,0.2989483576660050,0.13987473903966600,0.21085594989561600,0.1753653444676410
Qwen_Qwen3-8B_Qwen_Qwen3-32B,baked_sweet_potato,1,1.0,0.0,0.0,42,1.0,1.0,1.0,0.0,0.0,0.0,0.6475425833100670,1.0,0.5396825396825400,0.2806432978975090,0.0,0.3355369339038630,0.4444444444444440,0.6481481481481480,0.5462962962962960
Qwen_Qwen3-8B_Qwen_Qwen3-32B,baked_pumpkin_soup,3,0.7,0.0,0.0,63,0.8261574509242100,0.8111111111111110,0.8818181818181820,0.31409845872949300,0.337199797899856,0.2988960404140650,0.5226117685871730,0.9428571428571430,0.4044793994794000,0.2707979763495000,0.11428571428571400,0.31521325694849300,0.15099009900990100,0.1608910891089110,0.15594059405940600
Qwen_Qwen3-8B_Qwen_Qwen3-32B,mashed_broccoli_and_bean_patty,5,0.0,0.0,0.0,120,0.3224346079348730,0.29230769230769200,0.44407171775592800,0.2761718401531260,0.26153846153846200,0.4154508543720970,0.2846592154041290,0.5571428571428570,0.1859394263915770,0.07236564881519780,0.10497813183356500,0.05221674971182400,0.2175732217573220,0.16596931659693200,0.19177126917712700
Qwen_Qwen3-8B_Qwen_Qwen3-32B,mashed_carrot_and_chickpea_patty,5,0.0,0.0,0.0,120,0.3322710487581880,0.3076923076923080,0.4006043956043960,0.1930785730067040,0.19761896274869400,0.223553053533383,0.2843408130679310,0.5571428571428570,0.18502588032276200,0.09491258262226400,0.1590789817951440,0.06506123288530360,0.2096,0.1792,0.19440000000000000
Qwen_Qwen3-8B_Qwen_Qwen3-32B,mashed_cauliflower_and_lentil_patty,5,0.0,0.0,0.0,120,0.29528113394583200,0.25384615384615400,0.37873015873015900,0.2207324977392720,0.19475367540264900,0.2840198432380840,0.26332953588392500,0.5071428571428570,0.17196866560228500,0.03889498318940920,0.05933302759227200,0.02737682334014460,0.2154696132596690,0.17403314917127100,0.19475138121547000
Qwen_Qwen3-8B_Qwen_Qwen3-32B,boiled_mushroom,1,1.0,0.0,0.0,23,1.0,1.0,1.0,0.0,0.0,0.0,0.6003202559893160,1.0,0.4734313725490200,0.25239547177659400,0.0,0.30045731195814100,0.3275862068965520,0.5172413793103450,0.4224137931034480
Qwen_Qwen3-8B_Qwen_Qwen3-32B,mashed_sweet_potato_and_bean_patty,5,0.0,0.0,0.0,120,0.25443791981102000,0.25384615384615400,0.268531746031746,0.22265409457891400,0.22307692307692300,0.24036091650142700,0.2672066216393790,0.5357142857142860,0.172725805494479,0.07988565506738560,0.13646409410387700,0.05467235034887610,0.23397435897435900,0.1875,0.2107371794871800
