model,order,level,success_rate,time_avg,time_var,steps,mean_f1_agent_0,mean_similarity_agent_0,mean_redundancy_agent_0,std_f1_agent_0,std_similarity_agent_0,std_redundancy_agent_0,mean_f1_agent_1,mean_similarity_agent_1,mean_redundancy_agent_1,std_f1_agent_1,std_similarity_agent_1,std_redundancy_agent_1,initiate_collaboration,respond_collaboration,overall_collaboration
Qwen_Qwen3-32B_Qwen_Qwen3-8B,boiled_potato_slices,2,0.7142857142857143,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.268278175789019,0.45714285714285713,0.19557294557294555,0.1866879964412975,0.3155817433482075,0.14274951075993314,0.15714285714285714,0.22857142857142856,0.19285714285714284
Qwen_Qwen3-32B_Qwen_Qwen3-8B,boiled_green_bean_slices,2,0.4,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.16264934957277372,0.26,0.11989304812834227,0.2167276533424112,0.35832945734337834,0.1561573875495283,0.0967741935483871,0.12903225806451613,0.11290322580645161
Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,baked_pumpkin_slices,2,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.2563861821159598,0.20000000000000004,0.5111111111111111,0.05039175129966701,2.7755575615628914e-17,0.3499559055116361,0.05084745762711865,0.025423728813559324,0.038135593220338986
Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,boiled_green_bean_slices,2,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.24163994239289305,0.19999999999999998,0.44761904761904764,0.19271794198930076,0.1851640199545103,0.39795395077668916,0.04819277108433735,0.028112449799196786,0.03815261044176707
Qwen_Qwen3-8B_Qwen_Qwen3-8B,boiled_green_bean_slices,2,0.4444444444444444,0.0,0.0,74,0.0,0.0,0.0,0.0,0.0,0.0,0.24352879866546978,0.35555555555555557,0.19065255731922398,0.2597669958875779,0.36243347622889094,0.20756587822027348,0.02531645569620253,0.05063291139240506,0.0379746835443038
Qwen_Qwen3-8B_Qwen_Qwen3-8B,boiled_corn_slices,2,0.4,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.3202178354064408,0.48,0.24105783105783107,0.2605256035164681,0.36000000000000004,0.20866386932310557,0.03389830508474576,0.23728813559322035,0.13559322033898305
Qwen_Qwen3-8B_Qwen_Qwen3-8B,boiled_potato_slices,2,0.3,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.2194350733908023,0.36,0.15762237762237763,0.21034065089177412,0.332264954516723,0.1592377559421825,0.15789473684210525,0.07894736842105263,0.11842105263157894
Qwen_Qwen3-8B_Qwen_Qwen3-8B,baked_pumpkin_slices,2,0.3,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.1858414884167896,0.42000000000000004,0.12140014273166448,0.1841788922972215,0.3944616584663204,0.13187525115201934,0.10619469026548672,0.1592920353982301,0.1327433628318584
Qwen_Qwen3-14B_Qwen_Qwen3-32B,baked_pumpkin_slices,2,0.16666666666666666,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.1714726629344512,0.16666666666666666,0.1851851851851852,0.3229559697489016,0.2924988129130707,0.36664796061524685,0.06060606060606061,0.030303030303030304,0.045454545454545456
Qwen_Qwen3-14B_Qwen_Qwen3-32B,boiled_green_bean_slices,2,0.5,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.1186512777510939,0.18,0.089010989010989,0.18607708455988486,0.2749545416973504,0.14524213695765287,0.13793103448275862,0.10344827586206896,0.12068965517241378
Qwen_Qwen3-14B_Qwen_Qwen3-32B,boiled_potato_slices,2,0.4444444444444444,0.0,0.0,29,0.017298599745408257,0.022222222222222223,0.013888888888888888,0.04892782874004026,0.0628539361054709,0.039283710065919304,0.24633622223464796,0.3333333333333333,0.19570306236972904,0.25973816818090895,0.35276684147527876,0.2067348100164302,0.10204081632653061,0.1836734693877551,0.14285714285714285
Qwen_Qwen3-1.7B_Qwen_Qwen3-1.7B,baked_pumpkin_slices,2,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.20897827150639903,0.16,0.35833333333333334,0.16503269342900598,0.12000000000000001,0.3497022543059548,0.32,0.1,0.21000000000000002
Qwen_Qwen3-1.7B_Qwen_Qwen3-1.7B,boiled_corn_slices,2,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.37957683993936875,0.28,0.7842857142857143,0.17171157788821337,0.132664991614216,0.3404948379841867,0.1843137254901961,0.08235294117647059,0.13333333333333333
Qwen_Qwen3-1.7B_Qwen_Qwen3-1.7B,boiled_green_bean_slices,2,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.3078051272354949,0.25,0.5666666666666667,0.12766410719048338,0.08660254037844387,0.32403703492039304,0.1917808219178082,0.0547945205479452,0.1232876712328767
Qwen_Qwen3-1.7B_Qwen_Qwen3-1.7B,boiled_potato_slices,2,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.24013765346909322,0.2545454545454546,0.2539210789210789,0.21355715300762723,0.17248787237282068,0.2810264410211847,0.08445945945945946,0.04391891891891892,0.06418918918918919
Qwen_Qwen3-14B_Qwen_Qwen3-14B,boiled_potato_slices,2,0.3,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.3123303827574733,0.38,0.26742063492063495,0.2468596945487719,0.31559467676119,0.20326328437275257,0.0759493670886076,0.11392405063291139,0.0949367088607595
Qwen_Qwen3-14B_Qwen_Qwen3-14B,boiled_corn_slices,2,0.3333333333333333,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.11206833075620352,0.13333333333333333,0.09523809523809523,0.2505924056958015,0.29814239699997197,0.21295885499997996,0.0,0.023255813953488372,0.011627906976744186
Qwen_Qwen3-14B_Qwen_Qwen3-14B,baked_pumpkin_slices,2,0.5,0.0,0.0,57,0.0,0.0,0.0,0.0,0.0,0.0,0.3539402810608703,0.42000000000000004,0.3264474414474414,0.30802941658013466,0.3515679166249389,0.31365923789832123,0.14423076923076922,0.23076923076923078,0.1875
