model,level,success_rate,time_avg,time_var,steps,mean_f1_agent_0,mean_similarity_agent_0,mean_redundancy_agent_0,std_f1_agent_0,std_similarity_agent_0,std_redundancy_agent_0,mean_f1_agent_1,mean_similarity_agent_1,mean_redundancy_agent_1,std_f1_agent_1,std_similarity_agent_1,std_redundancy_agent_1,initiate_collaboration,respond_collaboration,overall_collaboration
Qwen_Qwen3-0.6B_Qwen_Qwen3-0.6B,level_1,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5844606003599677,0.0,0.29223030017998386
Qwen_Qwen3-0.6B_Qwen_Qwen3-0.6B,level_3,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06668356341428043,0.0,0.033341781707140174
Qwen_Qwen3-0.6B_Qwen_Qwen3-0.6B,level_5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0659436694435462,0.0,0.03297183472177306
Qwen_Qwen3-0.6B_Qwen_Qwen3-1.7B,level_1,0.0,0.0,0.0,120.0,0.008058026260059276,0.005,0.025,0.024174078780177875,0.015,0.075,0.561569614389597,0.7083333333333333,0.5647123015873016,0.18606463656362615,0.2770950641613702,0.2334348225881211,0.5016085452084434,0.1028365331497401,0.30222253917909175
Qwen_Qwen3-0.6B_Qwen_Qwen3-1.7B,level_3,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19465580678415112,0.13911564625850334,0.5881125598387503,0.07733672646065959,0.06411064377683391,0.37897740845141037,0.018343284864818198,0.05347060088967437,0.0359069428772463
Qwen_Qwen3-0.6B_Qwen_Qwen3-1.7B,level_5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08911507458104599,0.06005291005291,0.33236131152797815,0.05148461502998943,0.04115569907273114,0.2642254806596595,0.03231890905247,0.0725949765865149,0.05245694281949247
Qwen_Qwen3-0.6B_Qwen_Qwen3-14B,level_1,0.0,0.0,0.0,120.0,0.04388911299730347,0.030264550264550234,0.09417989417989418,0.10365191212826184,0.0709464524426158,0.2297444111944319,0.12465697831770972,1.0,0.06542533095168274,0.06416403098232126,0.0,0.038192381819486865,0.03246327472571007,0.0311246522736984,0.0317939634997042
Qwen_Qwen3-0.6B_Qwen_Qwen3-14B,level_3,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20208724252549212,0.6997732426303855,0.1177367615579421,0.047122249541248405,0.19143567854789337,0.0303013805650011,0.04828844370363127,0.09862815408049787,0.07345829889206461
Qwen_Qwen3-0.6B_Qwen_Qwen3-32B,level_1,0.0,0.0,0.0,120.0,0.0349467303453343,0.025,0.0625,0.06052951251652805,0.0433012701892219,0.1082531754730548,0.15242604335612658,1.0,0.08418004052974626,0.0994027410316877,0.0,0.0682392982710175,0.06546229000357434,0.0414214226140831,0.05344185630882875
Qwen_Qwen3-0.6B_Qwen_Qwen3-32B,level_3,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290717355898569,0.7293650793650793,0.1773819690371763,0.07389014549269503,0.15310429726010977,0.05332038358087884,0.10000450881308014,0.10517291623962041,0.1025887125263503
Qwen_Qwen3-0.6B_Qwen_Qwen3-32B,level_5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2360138517874332,0.3553571428571428,0.17371877495667729,0.06528473957503762,0.09273672673614147,0.052073474244493226,0.18559121012811144,0.11266027916307908,0.14912574464559528
Qwen_Qwen3-0.6B_Qwen_Qwen3-4B,level_1,0.0,0.0,0.0,120.0,0.024174078780177837,0.015,0.075,0.0677646609438118,0.0420479275922049,0.2102396379610246,0.2501469406590209,0.9814814814814815,0.14473680026936953,0.09669090116387069,0.052378280087892394,0.06665341274246443,0.13556579412619782,0.023664799046197033,0.07961529658619743
Qwen_Qwen3-0.6B_Qwen_Qwen3-4B,level_3,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523371683294744,0.1428571428571428,0.07143931393534296,0.014680947397535768,9.251858538542974e-18,0.0169165669987857,0.0032814987350329333,0.016047809943327333,0.009664654339180132
Qwen_Qwen3-0.6B_Qwen_Qwen3-4B,level_5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0816776854014941,0.0809523809523809,0.08758396837653797,0.022456860519768432,0.022388391041506767,0.030378058223806865,0.010769984481775302,0.0193566813060334,0.015063332893904366
Qwen_Qwen3-0.6B_Qwen_Qwen3-8B,level_1,0.0,0.0,0.0,120.0,0.019502792021989675,0.015,0.03125,0.04620848294146107,0.035,0.0775195264839553,0.11638292241210094,1.0,0.05941770792592565,0.031018360708183375,0.0,0.017354763466019326,0.028548961180806978,0.03386465524840265,0.031206808214604802
Qwen_Qwen3-0.6B_Qwen_Qwen3-8B,level_3,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05567105531205028,0.17142857142857137,0.0327408506450247,0.0263202409180928,0.08571428571428569,0.01567209321511805,0.00350180130882885,0.028260256495477823,0.015881028902153302
Qwen_Qwen3-0.6B_Qwen_Qwen3-8B,level_5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0540773243854648,0.09821428571428567,0.0383153034370046,0.02882446705332815,0.05357142857142853,0.021592833953881126,0.020781999945961603,0.036960618599522,0.0288713092727418
Qwen_Qwen3-1.7B_Qwen_Qwen3-1.7B,level_1,0.0,0.0,0.0,120.0,0.045697464196539195,0.036,0.075,0.0917020722571012,0.07266060555964672,0.14924537428188717,0.5097039593215393,0.5700000000000001,0.6076507936507936,0.21560578884064005,0.2691739387341166,0.3617430191739186,0.1353680327323013,0.15572306002363753,0.1455455463779694
Qwen_Qwen3-1.7B_Qwen_Qwen3-1.7B,level_2,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2930829185779536,0.21031185031185032,0.7447708972708973,0.04970241180866724,0.03769008117942026,0.3367241176030967,0.03555631841875038,0.036545375931559744,0.03605084717515504
Qwen_Qwen3-1.7B_Qwen_Qwen3-1.7B,level_3,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17524614488841572,0.11252953813104186,0.6395554938482569,0.0903112650459144,0.05804010471895882,0.40959271791565727,0.2126338503452308,0.19932740261390972,0.20598062647957022
Qwen_Qwen3-1.7B_Qwen_Qwen3-1.7B,level_5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09718163552831463,0.0605102040816326,0.5478690476190475,0.06409263630492966,0.0440776584808143,0.42746763177401537,0.19335067889812113,0.137097200540138,0.16522393971912952
Qwen_Qwen3-1.7B_Qwen_Qwen3-14B,level_1,0.03538461538461538,0.0,0.0,100.4,0.36824030070643116,0.36276923076923073,0.4458272005772006,0.20308616054740156,0.22229153031858945,0.2873829215511027,0.1826804550822036,1.0,0.10582580152625835,0.11117015627765466,0.0,0.09487854230674783,0.047770594442711325,0.05133678285822002,0.04955368865046568
Qwen_Qwen3-1.7B_Qwen_Qwen3-14B,level_2,0.0,0.0,0.0,120.0,0.00843088740352302,0.00923076923076922,0.007692307692307681,0.02920545067158866,0.031976322601271576,0.02664693550105964,0.2225960616033671,0.962051282051282,0.12093933321707757,0.04614204104581188,0.1073687162380654,0.02812672192429868,0.03326544573848518,0.10753987063232598,0.07040265818540556
Qwen_Qwen3-1.7B_Qwen_Qwen3-14B,level_3,0.0,0.0,0.0,120.0,0.00685991049529102,0.00444444444444444,0.025,0.01384329288243604,0.00888888888888888,0.06020797289396148,0.2511921838953316,0.6681035923141186,0.15229522353623076,0.07129738942192226,0.18306817351265367,0.050644947952812505,0.04251415279904412,0.09152807453198139,0.06702111366551275
Qwen_Qwen3-1.7B_Qwen_Qwen3-14B,level_5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13887341685184915,0.23051693404634582,0.0993998164841256,0.07984561511688262,0.1318518086841593,0.05981916898585919,0.06314039647033579,0.07531808111603519,0.06922923879318546
Qwen_Qwen3-1.7B_Qwen_Qwen3-32B,level_1,0.04,0.0,0.0,100.4,0.36014489059938637,0.35071657754010693,0.5414808165690518,0.146654037823729,0.13323063190060033,0.2920194327554689,0.18101759470304696,1.0,0.09790580865133121,0.06365229722302972,0.0,0.043825204635324445,0.04593997880699474,0.0611376641072268,0.053538821457110766
Qwen_Qwen3-1.7B_Qwen_Qwen3-32B,level_2,0.0,0.0,0.0,120.0,0.04049942519300902,0.02885714285714284,0.08970238095238095,0.0885992139264804,0.06428268870808972,0.19968732608024448,0.26296284919185786,0.9869999999999999,0.14554398124409523,0.03417488640159696,0.04336491673103708,0.02160971119089716,0.030654528726647638,0.0974038929386526,0.06402921083265012
Qwen_Qwen3-1.7B_Qwen_Qwen3-32B,level_3,0.0,0.0,0.0,120.0,0.00610273697966942,0.0035294117647058794,0.03176470588235294,0.02056848389444138,0.0118954248366013,0.10705882352941176,0.3064176317926825,0.7480859010270775,0.18706162217389216,0.06062871505450011,0.1148937019241083,0.042848847836538716,0.045206021296472124,0.11030544869298302,0.07775573499472757
Qwen_Qwen3-1.7B_Qwen_Qwen3-32B,level_5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23945358645143838,0.37,0.17480839341935067,0.06606716133553667,0.1105490849719906,0.04807696494497392,0.13824313391305593,0.10693764174858825,0.12259038783082207
Qwen_Qwen3-1.7B_Qwen_Qwen3-4B,level_1,0.0,0.0,0.0,120.0,0.3122400178333446,0.245054945054945,0.5721062271062272,0.12900742739833543,0.10164269401402945,0.2407863143211168,0.17050272273504372,1.0,0.09015800985345358,0.04927804058580374,0.0,0.028930629834933642,0.06129616142539808,0.0347309137243777,0.048013537574887896
Qwen_Qwen3-1.7B_Qwen_Qwen3-4B,level_2,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10966090762937888,0.21723076923076926,0.0738521704926634,0.03804299028095626,0.05597632260127154,0.03065591401818386,0.07639779737218712,0.02275084589324004,0.04957432163271358
Qwen_Qwen3-1.7B_Qwen_Qwen3-4B,level_3,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11239678040198071,0.1372478991596638,0.1099645384244216,0.0439549922476945,0.03078158790814346,0.06886947695036652,0.17920193535629003,0.0373153559114133,0.10825864563385164
Qwen_Qwen3-1.7B_Qwen_Qwen3-4B,level_5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07485456805446956,0.07244897959183669,0.09638671538553244,0.01811508040707146,0.0097705829932868,0.05543807978633074,0.10215170306355574,0.030855846061839082,0.06650377456269738
Qwen_Qwen3-1.7B_Qwen_Qwen3-8B,level_1,0.0,0.0,0.0,120.0,0.3858670970991188,0.36432880844645543,0.5891092271228018,0.1445111507909746,0.13275766261407013,0.2902458909291831,0.13089694905336052,1.0,0.0671614393257457,0.03091986059820374,0.0,0.017704050112031362,0.03395693507152264,0.051859135193213834,0.04290803513236822
Qwen_Qwen3-1.7B_Qwen_Qwen3-8B,level_2,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08546743545222865,0.31405394605394604,0.04798069121460044,0.05228971316087966,0.21494658035038872,0.02899116112945302,0.01816499121909112,0.046570038908803,0.03236751506394704
Qwen_Qwen3-1.7B_Qwen_Qwen3-8B,level_3,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07480501265359446,0.2285714285714285,0.04379897557291992,0.04691641871393234,0.1430649932465351,0.02798278825915912,0.027436779614755342,0.05661772812373894,0.04202725386924714
Qwen_Qwen3-1.7B_Qwen_Qwen3-8B,level_5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059770236044514334,0.10329670329670322,0.043319897181691,0.03681817539747652,0.06269273514107222,0.029974885682453118,0.02786378753785888,0.051610295430999674,0.03973704148442926
Qwen_Qwen3-1.7B_google_gemma-3-12b-it,level_2,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3119963621651676,0.9333333333333332,0.18280946107033058,0.0942298475207442,0.0942809041582063,0.06099719203506945,0.02818316412859555,0.09731387478849404,0.0627485194585448
Qwen_Qwen3-1.7B_google_gemma-3-4b-it,level_2,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07701799529728486,0.049999999999999975,0.20833333333333331,0.07093399341975945,0.04714045207910315,0.17677669529663687,0.5720798826777087,0.0,0.28603994133885435
Qwen_Qwen3-1.7B_nvidia_AceReason-Nemotron-14B,level_2,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21043684037288474,1.0,0.11230158730158725,0.0046936816632029,0.0,0.00277777777777775,0.0111111111111111,0.07962962962962955,0.0453703703703703
Qwen_Qwen3-14B_Qwen_Qwen3-0.6B,level_1,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5
Qwen_Qwen3-14B_Qwen_Qwen3-0.6B,level_3,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5
Qwen_Qwen3-14B_Qwen_Qwen3-0.6B,level_5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5
Qwen_Qwen3-14B_Qwen_Qwen3-1.7B,level_1,0.24,0.0,0.0,104.0,0.24,0.24,0.24,0.41495454169735035,0.41495454169735035,0.41495454169735035,0.6239896490977681,0.6599999999999999,0.7755213675213675,0.11722261432077832,0.22963110361044387,0.27996518864715025,0.2630842836176649,0.21754335239803457,0.24031381800784973
Qwen_Qwen3-14B_Qwen_Qwen3-1.7B,level_2,0.009523809523809521,0.0,0.0,120.0,0.009523809523809521,0.009523809523809521,0.009523809523809521,0.042591770999996,0.042591770999996,0.042591770999996,0.3207731914461737,0.29420512820512823,0.6010916623059479,0.13379019058691333,0.1751241612467426,0.2934393348507923,0.30573807317173596,0.1362449262271138,0.2209914996994249
Qwen_Qwen3-14B_Qwen_Qwen3-1.7B,level_3,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26930162672098246,0.19539628291507985,0.6975798414769707,0.08701140395728686,0.08256676438322011,0.31911247393792924,0.19909769280777292,0.15800476200483965,0.1785512274063063
Qwen_Qwen3-14B_Qwen_Qwen3-1.7B,level_5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134214622374829,0.08596861471861468,0.6691604446751506,0.06307791587876169,0.04651623354173204,0.332827534450329,0.213016195238298,0.11899670070473947,0.1660064479715187
Qwen_Qwen3-14B_Qwen_Qwen3-14B,level_1,1.0,0.0,0.0,20.4,0.9867045037977371,1.0,0.9779365079365079,0.03372183316884172,0.0,0.05384536264017807,0.645297597702155,1.0,0.5234882154882154,0.23515593280372227,0.0,0.2949903914201881,0.46440153706788223,0.5165625395712184,0.4904820383195504
Qwen_Qwen3-14B_Qwen_Qwen3-14B,level_2,0.9030769230769231,0.0,0.0,46.2,0.7871620058304591,0.9233846153846154,0.7175353913306403,0.2594784502144686,0.1819513288344094,0.31118166845417994,0.42512949536790784,0.9876923076923078,0.28252607080174463,0.18171215745649796,0.042635096801695437,0.1671781713948082,0.28270045426529744,0.28795345326696536,0.28532695376613143
Qwen_Qwen3-14B_Qwen_Qwen3-14B,level_3,0.34444444444444444,0.0,0.0,85.6,0.4205218540223895,0.4409876543209877,0.41178942515268624,0.3792877305939734,0.3888396506645085,0.3824073366182606,0.344802453725082,0.9085714285714286,0.21291947834394778,0.1347023626642491,0.16383278214416377,0.10142401987906613,0.25938764903334416,0.19512154521819883,0.22725459712577148
Qwen_Qwen3-14B_Qwen_Qwen3-14B,level_5,0.0,0.0,0.0,120.0,0.15521897122526743,0.17358974358974358,0.14683543554205822,0.16142275039943327,0.18646100830702905,0.15532138931334896,0.193861654573972,0.4178571428571428,0.12202684158868193,0.06712484112377186,0.1365137348464625,0.04364442413567376,0.21924835611695306,0.17019515687345915,0.19472175649520612
Qwen_Qwen3-14B_Qwen_Qwen3-32B,level_1,1.0,0.0,0.0,20.8,0.993620499226861,1.0,0.9885714285714287,0.0191385023194168,0.0,0.03428571428571428,0.5464322808527998,1.0,0.39931790431790426,0.20580718939407774,0.0,0.23474397823169277,0.436876661279304,0.4738286706155238,0.4553526659474139
Qwen_Qwen3-14B_Qwen_Qwen3-32B,level_2,0.99,0.0,0.0,58.0,0.9806738423722198,0.998,0.9686063128955287,0.05777355912168432,0.00871779788708134,0.09240219155263289,0.6783648230587295,1.0,0.552252354437597,0.2186762021394868,0.0,0.27035596779690596,0.3451156727024408,0.3872091879538738,0.3661624303281573
Qwen_Qwen3-14B_Qwen_Qwen3-32B,level_3,0.9,0.0,0.0,82.4,0.9290328147544404,0.9377777777777778,0.9221399711399713,0.17662822322332378,0.18036700308869263,0.17666628061684195,0.6491092725106894,0.9885714285714287,0.5204551067087804,0.2252554576447782,0.03428571428571428,0.27280307664300735,0.32569190226660283,0.28539455955841475,0.30554323091250885
Qwen_Qwen3-14B_Qwen_Qwen3-32B,level_5,0.0,0.0,0.0,120.0,0.32959651203961576,0.3415384615384615,0.33914778602317297,0.18540604157608334,0.18514346016019056,0.2157084062627875,0.2856863108937925,0.5471428571428572,0.18852897409052222,0.0694715770046641,0.11722274223525404,0.051525859874311776,0.26542603496491884,0.2041268881856062,0.23477646157526255
Qwen_Qwen3-14B_Qwen_Qwen3-4B,level_1,0.7171428571428571,0.0,0.0,45.4,0.7163601612102531,0.7228571428571429,0.7136287242169594,0.17692035958491478,0.1820023041896419,0.1759167686340732,0.42000049481882923,0.7666666666666666,0.2940730553090801,0.17271216543702278,0.19428090415820634,0.14770434331451748,0.393340614521569,0.16906916152165816,0.2812048880216136
Qwen_Qwen3-14B_Qwen_Qwen3-4B,level_2,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07559107232867696,0.21423076923076928,0.04518717108777058,0.0212980138671647,0.04445573942322531,0.014534386184263278,0.09220984007649993,0.058275928652436956,0.07524288436446844
Qwen_Qwen3-14B_Qwen_Qwen3-4B,level_3,0.0125,0.0,0.0,106.2,0.01249999999999998,0.0125,0.0125,0.0484122918275927,0.0484122918275927,0.0484122918275927,0.07555586589298216,0.16392857142857137,0.04851050979417592,0.04095963310884652,0.07120821197344133,0.02794503838120054,0.06379052628444838,0.042559599389197345,0.05317506283682284
Qwen_Qwen3-14B_Qwen_Qwen3-4B,level_5,0.0,0.0,0.0,120.0,0.00693330903790086,0.007692307692307681,0.00625,0.02079992711370262,0.023076923076923057,0.01875,0.057824531717623515,0.07976190476190473,0.04619180368173506,0.02043530563803292,0.025171986275654,0.01917983871509006,0.1053990573737785,0.047880536223087744,0.07663979679843311
Qwen_Qwen3-14B_Qwen_Qwen3-8B,level_1,1.0,0.0,0.0,23.0,0.9903753120020223,1.0,0.9842857142857143,0.028874063993932997,0.0,0.04714285714285714,0.5581366236770868,1.0,0.4319797220323536,0.24951517644206772,0.0,0.2870572625791249,0.34402317067177746,0.3888567005749668,0.3664399356233721
Qwen_Qwen3-14B_Qwen_Qwen3-8B,level_2,0.08837606837606836,0.0,0.0,120.0,0.07872246171246018,0.10068376068376066,0.06978409662233188,0.1988095759849597,0.25430967625583767,0.17785464373744095,0.09518668806307447,0.4513846153846154,0.0518717439974309,0.09438439136899195,0.3243032629478607,0.05477267007498502,0.13377208069067978,0.10849301150190485,0.12113254609629232
Qwen_Qwen3-14B_Qwen_Qwen3-8B,level_3,0.0,0.0,0.0,120.0,0.01590175402488192,0.01777777777777776,0.014833333333333318,0.03392179632733588,0.03817210417501738,0.03211991577321794,0.059939830677474215,0.24,0.03289338985843908,0.049757840599391936,0.1986698148616805,0.02734273482477706,0.10295914395645238,0.08330768233452214,0.09313341314548726
Qwen_Qwen3-14B_Qwen_Qwen3-8B,level_5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060368105749246656,0.1257142857142857,0.03924118674270172,0.06020760458281936,0.11050755310617733,0.041398734694292685,0.10811907854284426,0.06925148051856109,0.08868527953070268
Qwen_Qwen3-14B_google_gemma-3-12b-it,level_2,0.5833333333333333,0.0,0.0,92.5,0.541944747457677,0.5833333333333333,0.5150462962962963,0.448357148283026,0.4714045207910317,0.4410938605888064,0.378124473773717,1.0,0.2495182534196399,0.16955015439405516,0.0,0.14220948534586797,0.19040597853724,0.09181076965016853,0.14110837409370428
Qwen_Qwen3-14B_google_gemma-3-4b-it,level_2,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5
Qwen_Qwen3-14B_nvidia_AceReason-Nemotron-14B,level_2,0.9166666666666666,0.0,0.0,64.75,0.8900854134452545,0.9166666666666666,0.8690476190476191,0.15544269900835267,0.11785113019775792,0.18519463316790527,0.6011214220442394,1.0,0.4390117983867984,0.13814948132675245,0.0,0.13579017776941213,0.32180708686508186,0.36469472946274933,0.34325090816391557
Qwen_Qwen3-32B_Qwen_Qwen3-0.6B,level_1,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5
Qwen_Qwen3-32B_Qwen_Qwen3-0.6B,level_3,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5
Qwen_Qwen3-32B_Qwen_Qwen3-0.6B,level_5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995925020374897,0.0,0.49979625101874486
Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,level_1,0.4,0.0,0.0,59.6,0.42599320346723746,0.41999999999999993,0.44000000000000006,0.37799508065505527,0.37704382399612224,0.387610693321771,0.6604963093333583,0.75,0.7403030303030304,0.11781529663734366,0.22380534666088553,0.2473464304057643,0.3319607204682038,0.24546108841288294,0.2887109044405434
Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,level_2,0.0111111111111111,0.0,0.0,120.0,0.0111111111111111,0.0111111111111111,0.0111111111111111,0.04581228472908512,0.04581228472908512,0.04581228472908512,0.2707328861340076,0.20577777777777775,0.6761587301587302,0.08015751651925059,0.09061372658534003,0.276519028858712,0.26512509392571354,0.08376780865829386,0.1744464512920037
Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,level_3,0.0,0.0,0.0,120.0,0.01319805757891084,0.0111111111111111,0.01666666666666666,0.043773004950753716,0.03685138655950444,0.05527707983925666,0.24520150637785748,0.1696336996336996,0.7724685314685314,0.054703255868560466,0.05566052713405789,0.26210730785115105,0.155531239724151,0.03404864831830314,0.09478994402122708
Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,level_5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1316718517372529,0.07843537414965981,0.8172657004830917,0.04327802459760234,0.031075881813245367,0.3006588255612831,0.14235685172129603,0.036994874032607164,0.08967586287695158
Qwen_Qwen3-32B_Qwen_Qwen3-14B,level_1,1.0,0.0,0.0,27.0,0.9730472473051026,1.0,0.9536507936507936,0.05438578231188176,0.0,0.0939518299444717,0.7021525055920893,1.0,0.5847871572871572,0.2237953775540916,0.0,0.28366202915762667,0.470693718668657,0.5152232500990079,0.4929584843838324
Qwen_Qwen3-32B_Qwen_Qwen3-14B,level_2,0.86,0.0,0.0,77.2,0.7318512344515434,0.874,0.6594534945730598,0.3002125940787323,0.3040169194343606,0.3178900619870562,0.45125210545663225,1.0,0.30542699889381963,0.18439314439702698,0.0,0.17891374143702604,0.23150617944881172,0.25364483224768747,0.24257550584824958
