model,order,level,success_rate,time_avg,time_var,steps,mean_f1_agent_0,mean_similarity_agent_0,mean_redundancy_agent_0,std_f1_agent_0,std_similarity_agent_0,std_redundancy_agent_0,mean_f1_agent_1,mean_similarity_agent_1,mean_redundancy_agent_1,std_f1_agent_1,std_similarity_agent_1,std_redundancy_agent_1,initiate_collaboration,respond_collaboration,overall_collaboration
Qwen_Qwen3-4B_Qwen_Qwen3-32B,baked_bell_pepper,1,0.38461538461538500,0.0,0.0,19,0.5138407110191460,0.723076923076923,0.4431630432864780,0.29633897627738900,0.24227716535421000,0.30521707108692500,0.24988781364704300,1.0,0.14770303584335700,0.15611773471664600,0.0,0.1196432687239880,0.09055118110236220,0.10236220472440900,0.09645669291338580
Qwen_Qwen3-4B_Qwen_Qwen3-32B,baked_bell_pepper_soup,3,0.0,0.0,0.0,120,0.12792065893427500,0.14814814814814800,0.1111111111111110,0.18090713077255400,0.20951312035157000,0.15713484026367700,0.2971009735560040,0.7619047619047620,0.17760141093474400,0.07916284101289830,0.17817416127495000,0.048895937964470300,0.04950495049504950,0.13861386138613900,0.09405940594059410
Qwen_Qwen3-4B_Qwen_Qwen3-32B,boiled_egg,1,0.0,0.0,0.0,120,0.2747727066320180,0.24444444444444400,0.488095238095238,0.05338032015434800,0.1257078722109420,0.2928990807499360,0.26037134324764200,1.0,0.1894563246949590,0.2653002235138950,0.0,0.28779983951262900,0.09848484848484850,0.10606060606060600,0.10227272727272700
Qwen_Qwen3-4B_Qwen_Qwen3-32B,mashed_broccoli_and_bean_patty,5,0.0,0.0,0.0,120,0.058577836711152,0.038461538461538500,0.19375,0.10417807145555700,0.06661733875264910,0.36573627224180700,0.2398094745197960,0.41071428571428600,0.1648294535302920,0.06297087482983880,0.1206734222185320,0.04212738976502650,0.11578947368421100,0.1368421052631580,0.12631578947368400
Qwen_Qwen3-4B_Qwen_Qwen3-32B,baked_pumpkin_soup,3,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.25717036903617100,0.5357142857142860,0.16372102360005600,0.10812500648850000,0.1855768722395230,0.07230365066218710,0.07407407407407410,0.13991769547325100,0.10699588477366300
Qwen_Qwen3-4B_Qwen_Qwen3-32B,baked_sweet_potato,1,0.9,0.0,0.0,39,0.8528778439600630,0.9200000000000000,0.8178571428571430,0.23684278759385500,0.24,0.24823926447341900,0.43322326326860500,1.0,0.3400648794936340,0.3180539920313580,0.0,0.34635538803673300,0.18518518518518500,0.2037037037037040,0.19444444444444400
Qwen_Qwen3-14B_Qwen_Qwen3-8B,boiled_egg,1,1.0,0.0,0.0,24,1.0,1.0,1.0,0.0,0.0,0.0,0.589722046990197,1.0,0.48452380952380900,0.296993673460304,0.0,0.3533148018500630,0.2375,0.275,0.25625
Qwen_Qwen3-14B_Qwen_Qwen3-8B,boiled_sweet_potato,1,1.0,0.0,0.0,17,1.0,1.0,1.0,0.0,0.0,0.0,0.6439989113243540,1.0,0.5317532467532470,0.2666703592362830,0.0,0.3324350922406140,0.37254901960784300,0.4117647058823530,0.39215686274509800
Qwen_Qwen3-14B_Qwen_Qwen3-8B,boiled_mushroom,1,1.0,0.0,0.0,22,1.0,1.0,1.0,0.0,0.0,0.0,0.5151539632424200,1.0,0.39552631578947400,0.2697912138131990,0.0,0.31513811017932700,0.27631578947368400,0.3026315789473680,0.2894736842105260
Qwen_Qwen3-14B_Qwen_Qwen3-8B,baked_mushroom_soup,3,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.06954506784602060,0.27142857142857100,0.03823679746092750,0.062154821481058100,0.25911938781738600,0.033727078535672900,0.14627659574468100,0.1276595744680850,0.13696808510638300
