model,order,level,success_rate,time_avg,time_var,steps,mean_f1_agent_0,mean_similarity_agent_0,mean_redundancy_agent_0,std_f1_agent_0,std_similarity_agent_0,std_redundancy_agent_0,mean_f1_agent_1,mean_similarity_agent_1,mean_redundancy_agent_1,std_f1_agent_1,std_similarity_agent_1,std_redundancy_agent_1,initiate_collaboration,respond_collaboration,overall_collaboration
Qwen_Qwen3-8B_Qwen_Qwen3-32B,sliced_bell_pepper_and_corn_stew,4,0.6,86.16666666666667,20.15288785481845,100.3,0.07610759235912724,0.1,0.06324786324786325,0.09698663487696765,0.1224744871391589,0.08417393261220944,0.1491420300024783,0.22222222222222224,0.11428030303030304,0.17992324255332112,0.25819888974716115,0.1439942130459604,0.0125,0.0875,0.049999999999999996
Qwen_Qwen3-8B_Qwen_Qwen3-32B,boiled_green_bean_slices,2,0.5,56.2,19.394844675841053,88.6,0.0,0.0,0.0,0.0,0.0,0.0,0.3159591431337632,0.36,0.2925,0.26170771709198803,0.3072458299147443,0.23518462015096894,0.03225806451612903,0.12903225806451613,0.08064516129032258
Qwen_Qwen3-8B_Qwen_Qwen3-32B,sliced_pumpkin_and_chickpea_stew,4,0.5,79.8,23.83610706470333,100.4,0.013231330957141615,0.025,0.008695652173913044,0.039693992871424846,0.07500000000000001,0.026086956521739126,0.1619843373870216,0.22222222222222224,0.13252811515969412,0.1336552197398662,0.21081851067789195,0.10769755093625495,0.029411764705882353,0.0784313725490196,0.05392156862745098
Qwen_Qwen3-8B_Qwen_Qwen3-32B,boiled_corn_slices,2,0.3,48.0,17.663521732655695,98.7,0.0,0.0,0.0,0.0,0.0,0.0,0.36773013315148234,0.45999999999999996,0.3543345543345543,0.2595915576917744,0.3352610922848042,0.2881480359324148,0.08661417322834646,0.10236220472440945,0.09448818897637795
Qwen_Qwen3-8B_Qwen_Qwen3-32B,sliced_zucchini_and_chickpea_stew,4,0.2,96.0,13.0,115.4,0.029588673341474636,0.0375,0.026050420168067225,0.059559577900692245,0.08003905296791061,0.05240491370644997,0.1366800138275539,0.14444444444444443,0.13163059163059163,0.17424103905519042,0.17950549357115014,0.17414430299007946,0.08,0.08,0.08
Qwen_Qwen3-8B_Qwen_Qwen3-32B,baked_pumpkin_slices,2,0.9,56.55555555555556,26.331692400819172,63.8,0.0,0.0,0.0,0.0,0.0,0.0,0.38557506091199145,0.5399999999999999,0.30141414141414147,0.19601101227161116,0.2537715508089904,0.16029746746127604,0.10112359550561797,0.1348314606741573,0.11797752808988764
Qwen_Qwen3-8B_Qwen_Qwen3-32B,sliced_bell_pepper_and_lentil_stew,4,0.3333333333333333,44.666666666666664,5.792715732327589,95.22222222222223,0.037093408281478064,0.08333333333333333,0.02582203660370776,0.06214052151989527,0.11785113019775792,0.048025002399747496,0.16075463987186922,0.2222222222222222,0.12948532948532948,0.17891074797622636,0.23424278964210218,0.15763342009892894,0.022556390977443608,0.10526315789473684,0.06390977443609022
Qwen_Qwen3-8B_Qwen_Qwen3-32B,sliced_eggplant_and_chickpea_stew,4,0.2,89.5,9.5,114.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08698714185613864,0.1,0.0918560606060606,0.14365295482583504,0.1822357718539636,0.1409865836523903,0.01020408163265306,0.0,0.00510204081632653
Qwen_Qwen3-32B_Qwen_Qwen3-4B,boiled_potato_slices,2,0.7,56.42857142857143,25.822786962886333,76.2,0.0,0.0,0.0,0.0,0.0,0.0,0.41342887120519195,0.6,0.32554029304029297,0.26077080664341784,0.36878177829171555,0.21628040049688624,0.1694915254237288,0.23728813559322035,0.2033898305084746
Qwen_Qwen3-32B_Qwen_Qwen3-4B,boiled_corn_slices,2,0.1111111111111111,75.0,0.0,115.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.26783346393234875,0.2666666666666667,0.31005291005291,0.23105509775653,0.21081851067789195,0.3236339739235876,0.5571428571428572,0.6428571428571429,0.6000000000000001
Qwen_Qwen3-32B_Qwen_Qwen3-4B,baked_pumpkin_slices,2,0.4,55.25,31.299960063872287,94.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3584698926895561,0.5800000000000001,0.2682789432789433,0.21553263274303872,0.38418745424597095,0.16750257325634332,0.13178294573643412,0.17829457364341086,0.15503875968992248
Qwen_Qwen3-32B_Qwen_Qwen3-4B,boiled_green_bean_slices,2,0.5,70.8,29.294368059406914,95.9,0.0,0.0,0.0,0.0,0.0,0.0,0.29389274221725453,0.4800000000000001,0.21028860028860027,0.2276124852128477,0.34871191548325386,0.16921309891217773,0.0970873786407767,0.1553398058252427,0.1262135922330097
