model,level,success_rate,time_avg,time_var,steps,mean_f1_agent_0,mean_similarity_agent_0,mean_redundancy_agent_0,std_f1_agent_0,std_similarity_agent_0,std_redundancy_agent_0,mean_f1_agent_1,mean_similarity_agent_1,mean_redundancy_agent_1,std_f1_agent_1,std_similarity_agent_1,std_redundancy_agent_1,initiate_collaboration,respond_collaboration,overall_collaboration
Qwen_Qwen3-32.0B_Qwen_Qwen3-14.0B,level_3,0.3333333333333330,0.0,0.0,116.33333333333300,0.4180952190734250,0.46913580246913600,0.3897759103641460,0.20768503641907500,0.18409226047334300,0.23035029127308600,0.35745767645685700,0.9682539682539680,0.23359810609600300,0.12060048415996800,0.0448956686467649,0.11475303953844400,0.17838610645346800,0.1879079487740270,0.18314702761374800
Qwen_Qwen3-32.0B_Qwen_Qwen3-14.0B,level_5,0.0,0.0,0.0,120.0,0.15312879029586100,0.16987179487179500,0.14505105401844500,0.1701029633231770,0.19561129157314800,0.15914932060893900,0.19555643395101300,0.40476190476190500,0.12499416582654600,0.06871701140873910,0.14611450589875800,0.0446116305581211,0.1545256991685560,0.1783824640967500,0.16645408163265300
Qwen_Qwen3-32.0B_Qwen_Qwen3-32.0B,level_1,1.0,0.0,0.0,28.333333333333300,0.9556979112976460,1.0,0.9206349206349210,0.0516422990951421,0.0,0.0925147162658125,0.5404969756780330,1.0,0.36772486772486800,0.0689732877887147,0.0,0.06633156613897630,0.574765558397272,0.5602728047740840,0.5675191815856780
Qwen_Qwen3-32.0B_Qwen_Qwen3-32.0B,level_3,0.9,0.0,0.0,52.0,0.9328048240404190,0.9666666666666670,0.9071969696969700,0.1250798731632380,0.06666666666666670,0.1678549564355480,0.6724070658976160,1.0,0.5315206411945540,0.17235194660805300,0.0,0.21134917311268600,0.2992424242424240,0.32870370370370400,0.31397306397306400
Qwen_Qwen3-32.0B_Qwen_Qwen3-32.0B,level_5,0.0,0.0,0.0,120.0,0.21621096046903200,0.2205128205128210,0.22510582010582000,0.16031742090628800,0.1672503942110270,0.1761617392739060,0.26036147891065100,0.5047619047619050,0.16985472743760700,0.05746912533179110,0.07953625092992560,0.041453775240773,0.2566740576496670,0.230509977827051,0.2435920177383590
Qwen_Qwen3-32.0B_Qwen_Qwen3-04.0B,level_1,0.75,0.0,0.0,31.5,0.7340512480671530,0.75,0.7214285714285710,0.2818975038656950,0.25,0.3071428571428570,0.3973474116708150,0.75,0.26380952380952400,0.1703579947838680,0.25,0.1239186204812620,0.751717032967033,0.0545157967032967,0.4031164148351650
Qwen_Qwen3-32.0B_Qwen_Qwen3-04.0B,level_3,0.25,0.0,0.0,39.0,0.2500000000000000,0.25,0.25,0.4330127018922190,0.4330127018922190,0.4330127018922190,0.2191853453746650,0.3571428571428570,0.1545304437564500,0.247949397453497,0.3711537444790450,0.1803395660292450,0.1902834008097170,0.0364372469635627,0.1133603238866400
Qwen_Qwen3-32.0B_Qwen_Qwen3-04.0B,level_5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0459245596684324,0.0714285714285714,0.0336419753086419,0.0079897801043804,0.0,0.0082932276805829,0.0895522388059701,0.0497512437810945,0.0696517412935323
Qwen_Qwen3-32.0B_Qwen_Qwen3-08.0B,level_1,1.0,0.0,0.0,20.0,0.9787349974228700,1.0,0.9619047619047620,0.026044202846468600,0.0,0.04665694748158430,0.6115022382964830,1.0,0.4338095238095240,0.056988595392435400,0.0,0.06243075501022710,0.4450617283950620,0.4398148148148150,0.4424382716049380
Qwen_Qwen3-32.0B_Qwen_Qwen3-08.0B,level_3,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09640298449555670,0.3904761904761910,0.05309308997549830,0.060206308070652800,0.24897272022600900,0.033157830278709300,0.1009973404255320,0.0985039893617021,0.099750664893617
Qwen_Qwen3-32.0B_Qwen_Qwen3-08.0B,level_5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0469766466277608,0.11309523809523800,0.029145828814087200,0.0220120437427032,0.0646012301916607,0.01324788984191120,0.09417798406968080,0.0827555249937921,0.08846675453173640
Qwen_Qwen3-04.0B_Qwen_Qwen3-01.7B,level_1,0.0,0.0,0.0,120.0,0.2234187479727540,0.20000000000000000,0.26666666666666700,0.16056346130976800,0.1414213562373100,0.2054804667656330,0.7064078326577970,0.6666666666666670,0.8888888888888890,0.0360188949546184,0.1178511301977580,0.0785674201318386,0.3573906902480960,0.32599484156227000,0.341692765905183
Qwen_Qwen3-04.0B_Qwen_Qwen3-01.7B,level_3,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26759423730722500,0.19047619047619000,0.7627865961199300,0.10586389027292300,0.06734350297014730,0.26504942619920100,0.0525424929256845,0.04207128873720280,0.04730689083144370
Qwen_Qwen3-04.0B_Qwen_Qwen3-01.7B,level_5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15233141131419900,0.09920634920634920,0.553042328042328,0.056476753785139100,0.042569073850446600,0.17635495469951200,0.15018644277846000,0.0506736882726943,0.10043006552557700
Qwen_Qwen3-04.0B_Qwen_Qwen3-14.0B,level_1,0.55,0.0,0.0,68.5,0.5236362884559160,0.8200000000000000,0.4057720057720060,0.25051809726404600,0.19797958971132700,0.2615458081425080,0.271238523820971,1.0,0.1718498168498170,0.15531449294059800,0.0,0.12937089958147500,0.0793302395585099,0.1185250219490780,0.098927630753794
Qwen_Qwen3-04.0B_Qwen_Qwen3-14.0B,level_3,0.0,0.0,0.0,120.0,0.09501141482701980,0.1018518518518520,0.09126984126984130,0.12150465074616000,0.13253433795356300,0.11428170584612400,0.2460647919376530,0.6428571428571430,0.14779678614785000,0.08801822007558850,0.18807094013253200,0.0548219156233518,0.06018062397372740,0.11847290640394100,0.0893267651888341
Qwen_Qwen3-04.0B_Qwen_Qwen3-14.0B,level_5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13186472511026400,0.21428571428571400,0.0966779830116544,0.0583755600810066,0.101015254455221,0.0377464710645221,0.035327773729522500,0.07510862818125390,0.0552182009553882
Qwen_Qwen3-04.0B_Qwen_Qwen3-32.0B,level_1,0.7,0.0,0.0,29.0,0.7449525790028990,0.88,0.7069624872281420,0.1547594327224790,0.0979795897113271,0.1670943271560460,0.44218239551568400,1.0,0.29390145801910500,0.0958241422229234,0.0,0.0785912751649281,0.1687956204379560,0.2214111922141120,0.19510340632603400
Qwen_Qwen3-04.0B_Qwen_Qwen3-32.0B,level_3,0.0,0.0,0.0,120.0,0.14312121712317100,0.15740740740740700,0.13055555555555600,0.16961445304231000,0.1880898935091180,0.1535674201318390,0.2382659561468880,0.6666666666666670,0.14001598324515000,0.04976093669807770,0.16051565206604600,0.028788246760012900,0.048008289201013100,0.10031468263105400,0.0741614859160334
Qwen_Qwen3-04.0B_Qwen_Qwen3-32.0B,level_5,0.0,0.0,0.0,120.0,0.14525034027887700,0.12820512820512800,0.17083333333333300,0.0221772280119915,0.01813094310734740,0.02946278254943950,0.2563980975039570,0.45238095238095200,0.17348484848484800,0.0319277708127314,0.06734350297014740,0.0198204173514411,0.1497428081539340,0.1669841874642790,0.1583634978091070
Qwen_Qwen3-04.0B_Qwen_Qwen3-04.0B,level_1,0.1111111111111110,0.0,0.0,86.0,0.33003713072757400,0.5111111111111110,0.2700065113764800,0.10840412061262000,0.0628539361054709,0.12683473254352000,0.26526775956848400,1.0,0.1600778424131450,0.09381413944365420,0.0,0.07894964006343660,0.1366138690361210,0.04545136645507650,0.09103261774559890
Qwen_Qwen3-04.0B_Qwen_Qwen3-04.0B,level_3,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0897938941049687,0.1428571428571430,0.0658585858585858,0.0197132381016661,0.0,0.0207914025539694,0.0964467005076142,0.0101522842639593,0.0532994923857868
Qwen_Qwen3-04.0B_Qwen_Qwen3-04.0B,level_5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03891079263370770,0.0714285714285714,0.0263753817242189,0.0045568637123627,0.0,0.00446277212815645,0.0707070707070707,0.0387205387205387,0.054713804713804600
